date,val_sessions,val_total_power
2021-10-11 17:14:00,10,63.074474987616355
2021-10-11 18:14:00,14,80.5988322118111
2021-10-11 19:14:00,24,168.16651980199816
2021-10-11 20:14:00,26,169.59961053963076
2021-10-11 21:14:00,27,155.50623926613642
2021-10-11 22:14:00,28,164.41969957263385
2021-10-11 23:14:00,27,154.8650512596646
2021-10-12 00:14:00,19,113.71897878215171
2021-10-12 01:14:00,16,96.1530331003903
2021-10-12 02:14:00,12,70.37393232428245
2021-10-12 03:14:00,9,54.79410197505827
2021-10-12 04:14:00,7,40.5743114272602
2021-10-12 05:14:00,6,36.94079187418758
2021-10-12 06:14:00,8,50.428587783174024
2021-10-12 07:14:00,5,30.256951982834558
2021-10-12 08:14:00,8,50.550693836538194
2021-10-12 09:14:00,17,137.04137939017474
2021-10-12 10:14:00,14,92.65033337004834
2021-10-12 11:14:00,7,42.66009728938809
2021-10-12 12:14:00,12,80.40513055111671
2021-10-12 13:14:00,11,65.94436536672035
2021-10-12 14:14:00,13,77.23679218812987
2021-10-12 15:14:00,12,95.27909851984822
2021-10-12 16:14:00,14,77.47344480279762
2021-10-12 17:14:00,18,114.03126242616688
2021-10-12 18:14:00,19,134.5499751139174
2021-10-12 19:14:00,27,161.00517606173304
2021-10-12 20:14:00,27,160.49066289745002
2021-10-12 21:14:00,25,150.79898809831425
2021-10-12 22:14:00,24,146.73347099786793
2021-10-12 23:14:00,25,153.16680777967846
2021-10-13 00:14:00,17,104.12607780153661
2021-10-13 01:14:00,11,62.82071642782473
2021-10-13 02:14:00,5,30.632908291681154
2021-10-13 03:14:00,4,23.494175897314957
2021-10-13 04:14:00,3,16.546405196678016
2021-10-13 05:14:00,2,10.006229243598836
2021-10-13 06:14:00,1,3.5017632241813605
2021-10-13 07:14:00,1,3.5017632241813605
2021-10-13 08:14:00,5,61.578303519578746
2021-10-13 09:14:00,12,69.0425315020097
2021-10-13 10:14:00,16,158.04094924514095
2021-10-13 11:14:00,16,93.34416511553766
2021-10-13 12:14:00,10,82.79681503513166
2021-10-13 13:14:00,8,64.70478549592684
2021-10-13 14:14:00,7,39.47392587935294
2021-10-13 15:14:00,12,73.63944204536202
2021-10-13 16:14:00,19,120.37067608949995
2021-10-13 17:14:00,23,190.23666628715725
2021-10-13 18:14:00,31,203.899703070921
2021-10-13 19:14:00,33,196.80515552136106
2021-10-13 20:14:00,32,208.87019216258315
2021-10-13 21:14:00,36,221.88168592346162
2021-10-13 22:14:00,33,235.06598121569894
2021-10-13 23:14:00,24,149.6894583731658
2021-10-14 00:14:00,23,142.60592630000752
2021-10-14 01:14:00,21,129.66947108365707
2021-10-14 02:14:00,17,102.7426079186862
2021-10-14 03:14:00,15,89.0927494615029
2021-10-14 04:14:00,11,61.45088999318958
2021-10-14 05:14:00,11,61.52446663552534
2021-10-14 06:14:00,7,42.19806606257638
2021-10-14 07:14:00,6,34.76032891995172
2021-10-14 08:14:00,8,44.752241574196276
2021-10-14 09:14:00,16,95.53852221147997
2021-10-14 10:14:00,15,120.96240010971528
