date,val_sessions,val_total_power
2022-01-29 17:14:00,17,95.63274577523418
2022-01-30 17:14:00,14,146.72708685297667
2022-01-31 17:14:00,24,200.88359722470818
2022-02-01 17:14:00,13,107.14056388542004
2022-02-02 17:14:00,31,261.6350722993432
2022-02-03 17:14:00,24,152.4181680616565
2022-02-04 17:14:00,31,219.27742281087356
2022-02-05 17:14:00,27,210.8079815772156
2022-02-06 17:14:00,31,312.4748844349323
2022-02-07 17:14:00,20,202.69087678740323
2022-02-08 17:14:00,28,304.116995597936
2022-02-09 17:14:00,23,147.50253536076426
2022-02-10 17:14:00,24,237.71036137461658
2022-02-11 17:14:00,29,220.80862817459882
2022-02-12 17:14:00,26,230.0792925485365
2022-02-13 17:14:00,23,157.75116222428684
2022-02-14 17:14:00,28,233.14086667475564
2022-02-15 17:14:00,26,173.50431696021107
2022-02-16 17:14:00,28,278.5727382488027
2022-02-17 17:14:00,25,214.4143723482334
2022-02-18 17:14:00,31,258.58555192529184
2022-02-19 17:14:00,29,192.33443660228224
2022-02-20 17:14:00,21,149.2968068441998
2022-02-21 17:14:00,27,219.96924322833632
2022-02-22 17:14:00,25,312.19053654802616
2022-02-23 17:14:00,24,203.81678033791422
2022-02-24 17:14:00,29,221.2987344147469
2022-02-25 17:14:00,24,214.35531274580157
2022-02-26 17:14:00,21,179.04451692156712
2022-02-27 17:14:00,11,61.71789753746016
2022-02-28 17:14:00,29,254.5860041949143
2022-03-01 17:14:00,21,126.70844312987025
2022-03-02 17:14:00,23,270.4639214733519
2022-03-03 17:14:00,21,209.10021179275407
2022-03-04 17:14:00,24,293.7359119249946
2022-03-05 17:14:00,30,231.45829558991127
2022-03-06 17:14:00,17,126.86966642023671
2022-03-07 17:14:00,21,161.05377890174222
2022-03-08 17:14:00,25,212.59540141141426
2022-03-09 17:14:00,26,271.1203841652354
2022-03-10 17:14:00,15,184.87849605194222
2022-03-11 17:14:00,16,114.14637104044348
2022-03-12 17:14:00,15,134.43184232799322
2022-03-13 17:14:00,22,127.38373348329125
2022-03-14 17:14:00,17,107.86527131938931
2022-03-15 17:14:00,27,178.279365325862
2022-03-16 17:14:00,23,250.28454501318862
2022-03-17 17:14:00,23,206.5899842920124
2022-03-18 17:14:00,24,170.12454263230416
2022-03-19 17:14:00,27,282.5066616847013
2022-03-20 17:14:00,23,168.45467480102496
